gene,log2FoldChange,padj,status
NELFCD,0.688600548843284,1,Not significant
GPD1L,-0.688372954365671,1,Not significant
TMEM106B,0.688327706850746,1,Not significant
PRMT1,0.688171838932836,1,Not significant
CD163,0.687550833383085,1,Not significant
BLCAP,0.687289953746269,1,Not significant
PLEKHO1,0.685953074485074,1,Not significant
AK055981,-0.685766067925373,1,Not significant
PSPC1,0.68546437819403,1,Not significant
RNF219,0.685433587149254,1,Not significant
AP2M1,0.685405319850746,1,Not significant
HSPH1,0.685307936201493,1,Not significant
E2F3,0.68506937113806,1,Not significant
PSMD3,0.682762237014926,1,Not significant
LAP3,0.682707568985074,1,Not significant
CELA3B,-0.682148383253732,1,Not significant
ACTL6A,0.681723325044776,1,Not significant
MNDA,0.680791389649254,1,Not significant
PTPRN2,-0.680525031597015,1,Not significant
DNAJC2,0.679382365679104,1,Not significant
MARCKSL1,0.67858799011194,1,Not significant
NQO1,-0.678146898509952,1,Not significant
SLC10A3,0.678110650149254,1,Not significant
ATP1B1,-0.67743023236194,1,Not significant
BIRC3,-0.676986244380598,1,Not significant
ABCC5,-0.676427203007463,1,Not significant
CD79A,-0.67633215777612,1,Not significant
FAM208B,0.675506791044776,1,Not significant
HEATR1,0.675472100343284,1,Not significant
ECHDC3,-0.67471468522388,1,Not significant
MTCH2,0.674672895574627,1,Not significant
ASPA,-0.673289162119403,1,Not significant
HIF1A,0.673154062985075,1,Not significant
SLC16A10,-0.672399242238806,1,Not significant
CDC7,0.672130487268657,1,Not significant
ENTPD1,0.671986643412935,1,Not significant
FBL,0.671873193320896,1,Not significant
JAG2,0.671483981839553,1,Not significant
PRRX1,0.671413696208955,1,Not significant
LIF,0.670421257201493,1,Not significant
LIPA,0.670329859328358,1,Not significant
CLEC7A,0.670323243037314,1,Not significant
GPI,0.670195899425373,1,Not significant
HEPH,0.670172352641791,1,Not significant
POP4,0.670149092597015,1,Not significant
C4orf19,-0.670026572313433,1,Not significant
PEA15,0.669964244679105,1,Not significant
TSPAN1,-0.66957419988806,1,Not significant
SNRPE,0.669319154264926,1,Not significant
TBL1XR1,0.667894808268657,1,Not significant
DDX39A,0.667119105597015,1,Not significant
PFN1,0.666547609902985,1,Not significant
MITF,-0.665324174141791,1,Not significant
MIF,0.664335436753731,1,Not significant
PSMB4,0.664267449197761,1,Not significant
RGN,-0.663902244873134,1,Not significant
BST2,0.663141176955224,1,Not significant
PSMC4,0.662978569708955,1,Not significant
TM7SF2,-0.662589520850746,1,Not significant
CDC42EP1,-0.662518591589552,1,Not significant
TOB1,-0.66231862511194,1,Not significant
PDLIM2,0.66160590877612,1,Not significant
ENC1,0.660499426712687,1,Not significant
TACC3,0.659703063701493,1,Not significant
KIF14,0.659689003746269,1,Not significant
CSTB,0.659388022447761,1,Not significant
NPL,0.659281608768657,1,Not significant
NUP107,0.658970390358209,1,Not significant
ADCY7,0.658492912723881,1,Not significant
GALNT7,-0.65617835508209,1,Not significant
MZB1,-0.655875313552239,1,Not significant
BNIP3,-0.655864515526119,1,Not significant
MYO5C,-0.655658230932836,1,Not significant
TMEM97,-0.655444676884328,1,Not significant
PI3,0.655360795007463,1,Not significant
HMGN4,0.655195087390547,1,Not significant
GRN,0.655161114390544,1,Not significant
PEX7,-0.655152967988806,1,Not significant
STEAP3,-0.654875987768657,1,Not significant
PLS3,0.654494824268657,1,Not significant
CLIC1,0.654182011373134,1,Not significant
ILF2,0.652804193201492,1,Not significant
ASNS,-0.652615628589553,1,Not significant
CYTIP,-0.652533509395522,1,Not significant
SH3YL1,-0.652233281119403,1,Not significant
JUP,0.651578978701493,1,Not significant
CDH5,0.651188469679105,1,Not significant
EXOSC8,0.650873559970149,1,Not significant
HSPG2,0.650851054272388,1,Not significant
IRF7,0.650764342089552,1,Not significant
DEK,0.650442104828358,1,Not significant
ACSL3,-0.650250329119403,1,Not significant
GCNT1,-0.650117463320895,1,Not significant
DEFA5,-0.649047255179104,1,Not significant
MRGBP,0.648998199858209,1,Not significant
LAPTM4B,0.648234222800994,1,Not significant
TFF3,0.648197683402985,1,Not significant
HPCAL1,-0.648160069257463,1,Not significant
SIK1,-0.647823195619403,1,Not significant
NAE1,0.647783854746269,1,Not significant
PLCXD1,-0.647419803313433,1,Not significant
PSMA7,0.647038742414179,1,Not significant
VOPP1,0.64685198408209,1,Not significant
HTR1E,-0.646687398828358,1,Not significant
ADRB2,-0.64666205319403,1,Not significant
LACTB2,0.646219049537314,1,Not significant
LYN,0.64610125756219,1,Not significant
AMMECR1,0.6452881245,1,Not significant
SNRPF,0.645091702149254,1,Not significant
MYOF,0.644219862268657,1,Not significant
PELI2,-0.643756091985075,1,Not significant
PPAP2B,-0.643552371310945,1,Not significant
DAP3,0.643450408179105,1,Not significant
HMGB1,0.643191565587066,1,Not significant
RPS6KA3,0.64294439530597,1,Not significant
C1QBP,0.642738228652985,1,Not significant
PSRC1,0.642711065507463,1,Not significant
APOBEC3B,0.64250383422388,1,Not significant
PKM,0.642386323164179,1,Not significant
DENR,0.641632911037313,1,Not significant
C5AR1,0.641165605716418,1,Not significant
RP4-781L3.1,0.641101683679105,1,Not significant
ORM1,-0.641058646410448,1,Not significant
ITGA5,0.64081101064179,1,Not significant
FLRT3,-0.640492999731344,1,Not significant
CCT2,0.640090013932836,1,Not significant
H2BFS,0.639399563664179,1,Not significant
XPOT,0.638626741985075,1,Not significant
OAS3,0.63703141277612,1,Not significant
ODAM,-0.63663085408209,1,Not significant
ENO1,0.636241202937812,1,Not significant
EIF3B,0.635923725873135,1,Not significant
SAC3D1,0.634898268380597,1,Not significant
HDGF,0.634615031746269,1,Not significant
ZNF423,0.634283774641791,1,Not significant
MRPS17,0.632647620485075,1,Not significant
OSMR,0.632458877925373,1,Not significant
PELI1,0.632403795201493,1,Not significant
PDSS1,0.632392841007463,1,Not significant
NUP37,0.63228459838806,1,Not significant
RIPK4,-0.631551063201493,1,Not significant
CALD1,0.631228424341418,1,Not significant
GULP1,-0.630028391126866,1,Not significant
AURKB,0.629790760291045,1,Not significant
NDC1,0.629490742268657,1,Not significant
PTPRH,-0.628238841828358,1,Not significant
GRINA,0.628130099492537,1,Not significant
EPHA2,0.627805668567164,1,Not significant
CD44,0.627498053016791,1,Not significant
MCM5,0.627467562649254,1,Not significant
APMAP,0.627254885358209,1,Not significant
FANCI,0.626974279235075,1,Not significant
FERMT1,0.626181329623134,1,Not significant
RUVBL1,0.625994362402985,1,Not significant
FCGR1B,0.624941288126866,1,Not significant
NCF2,0.624467090492537,1,Not significant
DERL1,0.624339671593283,1,Not significant
DKK1,0.624338496708956,1,Not significant
APOB,-0.623799466641791,1,Not significant
INSIG1,-0.623711533002487,1,Not significant
SEH1L,0.62354100488806,1,Not significant
NBN,0.623518572455224,1,Not significant
CST4,0.623457050373134,1,Not significant
SP3,0.622337330723881,1,Not significant
ARL6IP1,0.622321373604478,1,Not significant
LSM7,0.622305953097015,1,Not significant
CCDC109B,0.622210409328358,1,Not significant
TSC22D3,-0.621488086272388,1,Not significant
LAMA5,0.620644054141791,1,Not significant
CCNG1,-0.620458605977612,1,Not significant
NUP153,0.620289071007463,1,Not significant
SRPX,-0.620051284402985,1,Not significant
RPS19,0.619789321753731,1,Not significant
BSPRY,-0.61942829788806,1,Not significant
PSENEN,0.619069781768657,1,Not significant
THOC6,0.618722580940299,1,Not significant
EIF2AK3,-0.618507829492538,1,Not significant
CD74,0.618387079902985,1,Not significant
KIF15,0.618001044470149,1,Not significant
IFIT1,0.617672015029851,1,Not significant
RIN2,0.616732228432836,1,Not significant
GLOD4,-0.616071454768657,1,Not significant
C1orf106,0.615795034492537,1,Not significant
PFN2,0.615517696634329,1,Not significant
RFC4,0.615161736276119,1,Not significant
WDR43,0.615040422529851,1,Not significant
PRSS3,0.614319589391791,1,Not significant
EPHB3,-0.614244055634328,1,Not significant
COL9A2,-0.61405289461194,1,Not significant
HCK,0.613733021679104,1,Not significant
WBSCR22,0.61355589119403,1,Not significant
PUF60,0.613417699014926,1,Not significant
NUAK1,0.613362506253731,1,Not significant
HOXB7,0.613157079960199,1,Not significant
ARHGDIB,0.61306711219403,1,Not significant
DNAJB6,0.612073336402985,1,Not significant
ATIC,0.611439827716418,1,Not significant
MARC2,-0.610841672123134,1,Not significant
HIST1H2BK,0.610641505425373,1,Not significant
NOTCH2NL,0.61056220127612,1,Not significant
MRC1,0.610458293291045,1,Not significant
HLA-DPA1,0.610144348763683,1,Not significant
HSP90AA1,0.609789492022388,1,Not significant
CFI,0.609154348611941,1,Not significant
AHR,0.608821188813433,1,Not significant
EOGT,0.60824479427612,1,Not significant
SLMO2,0.607442326134328,1,Not significant
ABCA5,-0.60696704541791,1,Not significant
CACNA2D2,-0.606813536597015,1,Not significant
CIRBP,-0.606778763604478,1,Not significant
PHGDH,-0.606667944970149,1,Not significant
ISL1,-0.606479346022388,1,Not significant
GPX4,0.60563913441791,1,Not significant
PCMTD2,0.605565453074627,1,Not significant
HPSE,0.605228521522388,1,Not significant
SULT1B1,-0.60500593872388,1,Not significant
MCM10,0.604807442358209,1,Not significant
CYB5A,-0.60480430848694,1,Not significant
CHAC1,-0.60479885169403,1,Not significant
ADNP,0.604786132932836,1,Not significant
SLC9A2,-0.604543283731344,1,Not significant
DNMBP,-0.604430205477612,1,Not significant
PIK3CA,0.603897716858209,1,Not significant
RPN1,0.603471091582089,1,Not significant
HSPD1,0.602385825597015,1,Not significant
GALNT2,0.601875416656716,1,Not significant
RAN,0.601704603462687,1,Not significant
VWA1,0.601585957283582,1,Not significant
OSBPL3,0.601222457470149,1,Not significant
ZNF281,0.599542523022388,1,Not significant
RPL39L,0.599480653,1,Not significant
NOC3L,0.599042227761194,1,Not significant
KDELC1,0.598345433291045,1,Not significant
ECM1,0.597629666977612,1,Not significant
ALDH2,-0.597542552567164,1,Not significant
KRT24,-0.597399952432836,1,Not significant
ATR,0.597037575104478,1,Not significant
CTSV,0.596397474820896,1,Not significant
POR,0.596260040529851,1,Not significant
ACYP1,0.596084241835821,1,Not significant
AP2S1,0.596013852054727,1,Not significant
YWHAB,0.595722530415424,1,Not significant
ITPKA,-0.594878510186567,1,Not significant
C12orf5,0.594445944701493,1,Not significant
NFE2L2,-0.594233101425373,1,Not significant
HIST1H2AC,0.593967176880598,1,Not significant
ALDH1A3,0.593145423507463,1,Not significant
ATG4A,-0.593038508044776,1,Not significant
CELA3A,-0.592976356791045,1,Not significant
GSTP1,0.592809067358209,1,Not significant
CCNA2,0.592259111,1,Not significant
NREP,0.59204059905597,1,Not significant
ELTD1,0.591795833768656,1,Not significant
CCL18,0.591345607802239,1,Not significant
RND3,0.590867969179104,1,Not significant
CLCA1,-0.590827473343283,1,Not significant
SHFM1,0.589976271044776,1,Not significant
ENY2,0.589442637014925,1,Not significant
GAMT,-0.589000936880597,1,Not significant
VIM,0.588553816291045,1,Not significant
TEAD4,0.588221261966418,1,Not significant
SLC7A8,-0.587461099767164,1,Not significant
GATM,-0.587172775074627,1,Not significant
HELLS,0.586769965641791,1,Not significant
CHRM3,-0.586571196104477,1,Not significant
SLC2A10,-0.586270540917911,1,Not significant
FEN1,0.584495407160448,1,Not significant
KAT2B,-0.584333533940298,1,Not significant
PYROXD1,-0.584158104014925,1,Not significant
EFNA1,0.584034703261194,1,Not significant
RAD21,0.583861364235075,1,Not significant
SRI,0.583851272179105,1,Not significant
ELN,0.583807845376866,1,Not significant
SEC23A,0.583479567208956,1,Not significant
PSMD14,0.583425042208955,1,Not significant
KLF2,-0.583093151373134,1,Not significant
REG1P,-0.58305424208209,1,Not significant
MTUS1,-0.583000789987563,1,Not significant
GPSM2,0.582890473496269,1,Not significant
INTS8,0.582499455977612,1,Not significant
ADRM1,0.582390047671642,1,Not significant
TBC1D16,0.582071496507463,1,Not significant
SYTL2,-0.581591142985075,1,Not significant
ADH7,-0.58120787927612,1,Not significant
ADAR,0.580678630276119,1,Not significant
HHEX,0.579832696936567,1,Not significant
KIF11,0.579702083156717,1,Not significant
PTPRE,0.579630907313433,1,Not significant
LAMP3,0.579427065641791,1,Not significant
PHLDA2,0.579169383365672,1,Not significant
PDZD3,-0.578575703828359,1,Not significant
KLF9,-0.578431882905472,1,Not significant
GBP2,0.577598390626866,1,Not significant
MTERF3,0.577396789738806,1,Not significant
MMP12,0.577372502604478,1,Not significant
RORC,-0.575750933298508,1,Not significant
SERP1,-0.57549850669403,1,Not significant
KIF2C,0.575040988988806,1,Not significant
FANCL,0.574917919746268,1,Not significant
BUB3,0.574517712518657,1,Not significant
BTG2,-0.574445255791045,1,Not significant
SLC7A7,0.574075706895522,1,Not significant
PFKFB3,0.574021842820896,1,Not significant
MAST1,-0.573899114119404,1,Not significant
CHSY1,0.573778621320895,1,Not significant
IFNGR1,0.573734342854478,1,Not significant
PMAIP1,0.573445096205224,1,Not significant
NFE2L3,0.573422095514926,1,Not significant
TCEAL2,-0.573373295283582,1,Not significant
GPRC5B,-0.57301894291791,1,Not significant
PSMA4,0.572613793567164,1,Not significant
HERPUD1,-0.572530378895522,1,Not significant
EPS8,0.572474744567164,1,Not significant
ACKR4,-0.570531873134328,1,Not significant
TCF15,-0.570307809649254,1,Not significant
PPP1R14B,0.569831702097015,1,Not significant
SLC25A36,-0.569184246952736,1,Not significant
KIAA0930,0.568841710003731,1,Not significant
SF3B4,0.567528307880597,1,Not significant
ATP8A1,-0.567281189231343,1,Not significant
TOX3,-0.566850874664178,1,Not significant
PAICS,0.565778944442786,1,Not significant
PER3,-0.565655224746269,1,Not significant
SMNDC1,0.565636716201493,1,Not significant
IFI35,0.564997032813433,1,Not significant
MAPRE1,0.564678546436567,1,Not significant
GSTM3,-0.56451380572388,1,Not significant
LHX3,-0.564418070268657,1,Not significant
ACTR3,0.564023284504973,1,Not significant
ACVR1,0.563744736925373,1,Not significant
TRIM28,0.563296175044776,1,Not significant
NCK1,0.562940747130596,1,Not significant
C11orf95,0.562578753328358,1,Not significant
BLVRB,-0.562060829552239,1,Not significant
TCIRG1,0.561846813089552,1,Not significant
PPP1R1A,-0.561562279014925,1,Not significant
BAX,0.561136992246269,1,Not significant
YWHAH,0.561024429298508,1,Not significant
LMNB2,0.560884995164179,1,Not significant
ACACB,-0.560473029520522,1,Not significant
PNPLA4,-0.559963693130597,1,Not significant
CHIC2,0.55987045922388,1,Not significant
SLC9A1,-0.559718342126866,1,Not significant
UBA2,0.558559638791045,1,Not significant
EPB41L2,0.558385584884329,1,Not significant
CD81,0.557767009641791,1,Not significant
CCT5,0.557709011365672,1,Not significant
WNT5A,0.556054131697761,1,Not significant
KLHDC2,-0.555713875910448,1,Not significant
STAT1,0.555660703902985,1,Not significant
MDH1,-0.555607394589552,1,Not significant
PRDX1,0.555454354768656,1,Not significant
FGA,-0.555425127227612,1,Not significant
HTRA1,0.555387271791045,1,Not significant
AMPD1,-0.55431437669403,1,Not significant
ODC1,0.553771973873135,1,Not significant
RBBP8,0.553616839716418,1,Not significant
HCAR3,0.552547197350746,1,Not significant
PPIB,0.551817967354478,1,Not significant
SOX9,0.551791695488806,1,Not significant
EFNA4,0.551238285171642,1,Not significant
IL2RG,0.551182813529851,1,Not significant
ACADL,-0.55114389483209,1,Not significant
RPA3,0.551048528141791,1,Not significant
PTPN12,0.550516865855722,1,Not significant
SH3BGRL3,0.550271930805971,1,Not significant
ACO2,-0.54952223958209,1,Not significant
PLXND1,0.549317577018657,1,Not significant
BTBD1,0.549273248477612,1,Not significant
ATP13A2,0.549218998955224,1,Not significant
NCAM1,-0.548400217192164,1,Not significant
ALDOB,-0.548130832216418,1,Not significant
ZNF146,0.547977480507463,1,Not significant
TLN1,0.547863947798508,1,Not significant
FDPS,0.547641033529851,1,Not significant
PUS1,0.547609087179104,1,Not significant
KIAA0101,0.547286598402985,1,Not significant
PROCR,0.546301166402985,1,Not significant
TCF4,0.546266813476545,1,Not significant
XBP1,-0.545478251902985,1,Not significant
ADI1,-0.545139489925373,1,Not significant
HSPA14,0.544500648514925,1,Not significant
ANXA2P2,0.544472190544776,1,Not significant
BID,0.54412011852612,1,Not significant
CYP3A7-CYP3AP1,-0.543932731104478,1,Not significant
SMPD3,-0.543920052014926,1,Not significant
RERGL,-0.543908311261194,1,Not significant
EFCC1,-0.543477825895523,1,Not significant
CHP1,-0.543433042985075,1,Not significant
CTSS,0.543247293873134,1,Not significant
FMO6P,-0.543193672283582,1,Not significant
WDR45B,0.543051447858209,1,Not significant
ECHDC2,-0.542989476798508,1,Not significant
MYRF,-0.541983264261195,1,Not significant
POPDC3,-0.541811467761194,1,Not significant
CPTP,-0.541561880298508,1,Not significant
NRIP1,0.541144947746269,1,Not significant
DFNA5,0.540695055552239,1,Not significant
DPM1,0.540659076552239,1,Not significant
NAP1L1,0.540541440089551,1,Not significant
NGRN,0.540453264858209,1,Not significant
SLC25A4,-0.540398506171642,1,Not significant
ZNHIT6,0.540239143432836,1,Not significant
GUCY1B3,0.539637951888059,1,Not significant
CDC123,0.539300868380597,1,Not significant
SLC39A4,0.539255209768657,1,Not significant
TNFRSF1B,0.539251087380597,1,Not significant
GCKR,-0.53902193680597,1,Not significant
OSBPL8,0.538628131417911,1,Not significant
AVP,-0.538473484313433,1,Not significant
OIP5,0.538378197477612,1,Not significant
FZD7,0.538319459611941,1,Not significant
RBM3,0.538239316705223,1,Not significant
S100A2,0.537994347425373,1,Not significant
CYBA,0.537833340649254,1,Not significant
CEACAM5,0.537354221608209,1,Not significant
ADIPOR2,-0.536198603447761,1,Not significant
PPP4C,0.536193899753731,1,Not significant
HMOX2,-0.536081672093284,1,Not significant
MX1,0.535935511283583,1,Not significant
DYNLRB1,0.535868203007463,1,Not significant
SPHK1,0.535771158298508,1,Not significant
TNFAIP3,0.535592079679105,1,Not significant
