gene,log2FoldChange,meanExpression,t,PValue,padj,standard_t,standard_PValue,standard_padj,B,direction
SRRD,-0.136849931917911,7.5661508796306,0,1,1,-6.25645579881864,4.68032658972826e-09,9.98959141519586e-09,9.69863440180894,Not_significant
THRA,-0.136821990212687,6.53800559491418,0,1,1,-7.19273956565989,3.72935129746865e-11,9.3279211965257e-11,14.4503460909166,Not_significant
OBSCN,-0.136809917,7.47305643335821,0,1,1,-8.27367223023375,1.00974979064273e-13,3.12328249403679e-13,20.2903668875794,Not_significant
PYCRL,0.136805207223881,6.88941791285821,0,1,1,3.91648594856407,0.000140991414176719,0.000212323781877276,-0.293954664156646,Not_significant
DAP,-0.136790929940298,9.58007666283582,0,1,1,-3.35380940357491,0.00103137170609883,0.00144848659084368,-2.16815043217016,Not_significant
PTCH2,-0.136721491835821,7.11197438828358,0,1,1,-4.74198990019776,5.23280894079389e-06,8.81212516677384e-06,2.86186815538645,Not_significant
DLEU1,0.136720077522388,7.3412570470597,0,1,1,4.18112315588005,5.13859891733607e-05,8.01079480583604e-05,0.667483229295943,Not_significant
DIP2A,0.13669592611194,9.35990714343657,0,1,1,5.42335332586474,2.55996640070511e-07,4.77688376787223e-07,5.78775493145858,Not_significant
PIPOX,-0.13667822188806,5.82882937377985,0,1,1,-5.52253559220121,1.61691627925321e-07,3.05706270577708e-07,6.23528424075152,Not_significant
LST1,0.136607750778606,8.18596773837811,0,1,1,3.72824004990084,0.000281020670015497,0.000412687441675554,-0.947234867010116,Not_significant
TBC1D19,-0.13660001108209,6.70070949206343,0,1,1,-5.62328467903431,1.00889979560251e-07,1.93306844108231e-07,6.69514246951396,Not_significant
TDRD1,-0.13658876219403,5.25330813000746,0,1,1,-5.04423320448021,1.41535397071606e-06,2.49509715755487e-06,4.12660502418834,Not_significant
TACC2,0.136550065369403,7.97900199364366,0,1,1,2.36376548807985,0.0194993698620686,0.0246068145996581,-4.84730637683933,Not_significant
VPS53,-0.136526034279851,5.75689420769216,0,1,1,-8.14463078489347,2.07602611654656e-13,6.26023042300675e-13,19.5771797377383,Not_significant
MAP3K4,0.136496009955224,8.74183784561194,0,1,1,4.25352319721773,3.86815803923569e-05,6.08908680472382e-05,0.939021195588154,Not_significant
DUSP9,-0.136484667350746,5.72183755398881,0,1,1,-5.15351537865978,8.71289510433086e-07,1.56182102243188e-06,4.59715772807568,Not_significant
GOLGB1,-0.136455193779851,8.54408179136381,0,1,1,-5.88242625618137,2.93365793929994e-08,5.86160635324031e-08,7.90144013919611,Not_significant
CDH22,-0.136431028022388,6.46512426403358,0,1,1,-7.46165783962692,8.82056715060284e-12,2.31976396906749e-11,15.8723596277506,Not_significant
SULT1A1,-0.136400483115672,9.21233276610634,0,1,1,-2.33669595076491,0.0209167254224353,0.0263013673528072,-4.9089027166175,Not_significant
PGLYRP1,-0.13638383258209,7.25083728525373,0,1,1,-7.69681405286945,2.45847601670959e-12,6.78484106957513e-12,17.1337430719083,Not_significant
DCAF8,-0.136350578699005,7.84656377504851,0,1,1,-5.99663668192094,1.68569871278348e-08,3.43744954197615e-08,8.44340922283636,Not_significant
LFNG,-0.136339006037313,5.58339781193657,0,1,1,-6.08140871979606,1.11319756822828e-08,2.30202163303461e-08,8.84961062695554,Not_significant
SLC16A2,-0.136298213134328,7.37038884036567,0,1,1,-3.70551390312681,0.00030513719443316,0.000446651242609679,-1.02484715572623,Not_significant
KDELR3,0.136225886084577,7.58691802711443,0,1,1,3.37983307141121,0.000944444401641601,0.00132987663687514,-2.08618302916631,Not_significant
DEXI,0.136213991902985,7.58496279535448,0,1,1,3.11752296291124,0.00222208893972417,0.00304391683603895,-2.88116417548137,Not_significant
SYT1,0.13618645561194,5.29902914707463,0,1,1,3.55507851046758,0.00051879540795018,0.000745863340799667,-1.52490276948124,Not_significant
NDUFB1,-0.136182905522388,10.5570141115299,0,1,1,-4.26047838306485,3.76339269266803e-05,5.92830153135724e-05,0.965295276553121,Not_significant
MMP24,-0.136143699149254,6.42441574434328,0,1,1,-8.43788135692055,4.0153149006005e-14,1.28894119307793e-13,21.2032531852293,Not_significant
SH3TC2,-0.136105103873135,6.16690741301866,0,1,1,-4.66796676879801,7.15110290903797e-06,1.18813307564758e-05,2.56061374924085,Not_significant
UQCRFS1,-0.136102542597015,11.0063959812239,0,1,1,-2.12657824615171,0.0352635733404558,0.043300155891461,-5.36337800663047,Not_significant
ZCCHC2,0.136058395970149,6.77828594574627,0,1,1,3.59784934924399,0.000446755821265906,0.000645745998919221,-1.3843272147101,Not_significant
CAMK4,-0.135982277134328,5.19631078967164,0,1,1,-7.26496100116576,2.53743483965337e-11,6.4393823919563e-11,14.8299953127005,Not_significant
ITIH3,0.135973662097015,5.87860482653358,0,1,1,2.32590342147565,0.0214970212385382,0.0270009855240587,-4.93307020323963,Not_significant
DPF3,-0.135945814276119,6.78230910537687,0,1,1,-7.7474173581066,1.86396031862106e-12,5.19232952101323e-12,17.407228537706,Not_significant
SLIT1,-0.135944978675373,5.92634370140112,0,1,1,-7.58655340673901,4.48360095874668e-12,1.21103338022306e-11,16.5403149534102,Not_significant
METTL5,0.135939775537313,6.94605558900373,0,1,1,5.46731475027955,2.08952936872516e-07,3.92238283926417e-07,5.98547566050925,Not_significant
SIPA1,0.135919239089552,7.74933091465672,0,1,1,5.00065569944594,1.71436218223881e-06,3.00392430163273e-06,3.94089514514018,Not_significant
ERF,0.135914572902985,7.98932285833209,0,1,1,4.2067573084551,4.64878713056717e-05,7.26928178696969e-05,0.763213936415857,Not_significant
ZNF75D,-0.135892338559701,6.68996797872015,0,1,1,-5.9533846399575,2.08066484536028e-08,4.21167737921736e-08,8.23744036930253,Not_significant
IKZF4,-0.135882141052239,6.6116839376903,0,1,1,-6.63074969711633,7.04347958225044e-10,1.59658801530217e-09,11.5578526014983,Not_significant
SERPINB2,0.135857917410448,6.06323310935448,0,1,1,1.53859706968024,0.126229386609799,0.146205996203534,-6.41933612864518,Not_significant
WASL,-0.135849429343284,6.00777750244403,0,1,1,-7.45846857192928,8.97378973254834e-12,2.35841301954081e-11,15.8553636639761,Not_significant
LRP2BP,-0.135819737985075,5.52095625852239,0,1,1,-6.76278055839089,3.5661670623878e-10,8.26785560163117e-10,12.2270473543631,Not_significant
KCNA2,-0.135789240686567,6.05458671266418,0,1,1,-5.76050527950763,5.26593974683457e-08,1.03028859253297e-07,7.32977112014955,Not_significant
RXRG,-0.135771274895522,5.72733807973134,0,1,1,-7.86792992122477,9.61555751053369e-13,2.74768448801764e-12,18.0613211221575,Not_significant
NAA35,0.135760367197761,6.57713868720709,0,1,1,4.46229614283669,1.67442142043587e-05,2.71061368993438e-05,1.74183298060005,Not_significant
BLOC1S1,-0.135732767850746,9.44453789585821,0,1,1,-5.41896611857598,2.61223310929388e-07,4.8728028581526e-07,5.76807955958169,Not_significant
CELF2,0.135662345773631,7.2385339121505,0,1,1,2.26688952008252,0.0249694802614464,0.031178719658615,-5.06417622554558,Not_significant
SFT2D2,0.135636868402985,7.30172772916418,0,1,1,6.22749039494703,5.40659669155185e-09,1.14787141964281e-08,9.55721014800189,Not_significant
RPS6KA6,-0.135627928511194,5.88356471905037,0,1,1,-7.5664145183635,5.00193766000071e-12,1.34332656348129e-11,16.4323008667717,Not_significant
CHRNA4,-0.135580679026119,5.47612283309888,0,1,1,-10.0398435206186,3.98245293343977e-18,1.86304229400726e-17,30.3479054765442,Not_significant
DCLRE1B,0.135573611156716,6.66066328511567,0,1,1,7.08260091778544,6.68837235262794e-11,1.64306697799059e-10,13.8746916922507,Not_significant
S100A14,0.135550633776119,8.78842574223881,0,0.999999999999876,1,1.27372218870418,0.204937481942881,0.231112341080583,-6.78818081298877,Not_significant
OTOF,-0.135521174089552,5.29453699829104,0,1,1,-8.22528561660189,1.32363197147085e-13,4.05858698175953e-13,20.0224986322542,Not_significant
PCNP,0.13550825691791,9.32403851160075,0,1,1,4.20227826980612,4.73101545032873e-05,7.39172073610437e-05,0.746454406860126,Not_significant
MAP2K6,-0.135461421197761,5.91786655397575,0,1,1,-5.58515050572321,1.20678990399314e-07,2.30168525346977e-07,6.52046769916108,Not_significant
RPL29,0.135460980921642,11.9027759419981,0,1,1,4.13073382470903,6.24930297922712e-05,9.68483306496664e-05,0.480626547722705,Not_significant
EIF2AK1,0.135445755985075,8.43774684201493,0,1,1,4.09027296223309,7.30398355674331e-05,0.000112667513053274,0.331864702329687,Not_significant
WDR91,-0.135400532462687,7.36626565695522,0,1,1,-6.19076542755625,6.4884244201965e-09,1.36883573654547e-08,9.37842727170384,Not_significant
TMCC1,0.135278591925373,6.66160693464925,0,1,1,6.57901400778594,9.18034460843369e-10,2.06562326485439e-09,11.2974736735902,Not_significant
HSPA12A,-0.1352544085,6.86468099314552,0,1,1,-6.8385935538027,2.40579800064496e-10,5.64368027031233e-10,12.6142796449563,Not_significant
PLTP,-0.135214846985075,9.25350753066418,0,1,1,-1.71885196259355,0.0879199021701515,0.103619229305732,-6.12999966974719,Not_significant
CNTN2,-0.135158585395522,7.18190389236194,0,1,1,-6.47336857626795,1.57211964157741e-09,3.47435364233535e-09,10.7690864293905,Not_significant
GH1,-0.135155864727612,6.10624224586007,0,1,1,-10.3946032014739,4.98321948234588e-19,2.5591404099196e-18,32.4132282973403,Not_significant
TNFRSF8,-0.13510015038806,6.55301163881343,0,1,1,-6.52868069031663,1.18685000261533e-09,2.64517408319221e-09,11.0451707724665,Not_significant
PRODH2,-0.134982792432836,7.69681450861194,0,1,1,-6.96868558917258,1.21879649733452e-10,2.92972942622366e-10,13.2836462513135,Not_significant
EDEM1,-0.134974814507463,8.11204034205224,0,1,1,-4.01068658229572,9.89779372346389e-05,0.000150742797733079,0.0424195459129422,Not_significant
STX2,0.134940581164179,7.23738722947761,0,1,1,5.37558026065828,3.188523177331e-07,5.91167168635675e-07,5.57406252669005,Not_significant
IFI27,0.134867891447761,10.3388001312164,0,0.999999999999115,1,1.21059779189835,0.228152232620643,0.255455399859699,-6.86608641815972,Not_significant
CYP11A1,-0.134859177634328,5.47454623619776,0,1,1,-6.02184917681953,1.49047382085166e-08,3.05368665799669e-08,8.56387421394521,Not_significant
EYA3,-0.134811994768657,6.82336544126493,0,1,1,-7.68604595295739,2.60743171092727e-12,7.18714335159913e-12,17.0756380373765,Not_significant
PEF1,0.134803903858209,8.92420400210821,0,1,1,4.72909698667777,5.52661083876545e-06,9.28197742447623e-06,2.8091518583143,Not_significant
RASL10A,-0.134791504835821,7.05310443992537,0,1,1,-5.94797728456921,2.13602622300579e-08,4.31754861936717e-08,8.21175181235319,Not_significant
PYHIN1,-0.134728974216418,6.29971641022015,0,1,1,-5.34272702652083,3.705732644251e-07,6.82689049780205e-07,5.4278225353319,Not_significant
UBE2K,0.134720054496269,7.28808753470709,0,1,1,4.39769417074554,2.17589396017001e-05,3.49635322882754e-05,1.4903131383017,Not_significant
KRT16,0.134713944544776,5.36507671882463,0,1,1,1.77009196710158,0.0789542772781276,0.0935309612191225,-6.0421462254402,Not_significant
PIGL,-0.134640251914179,7.80180400876679,0,1,1,-6.93770241714558,1.43381290486511e-10,3.4261635917566e-10,13.12367668167,Not_significant
CCDC93,0.134525529340796,6.36278223439428,0,1,1,7.73375350873266,2.00876469666471e-12,5.58056081658907e-12,17.3333130759172,Not_significant
OGT,0.134468041846269,8.72096417812313,0,1,1,3.89281334628631,0.000153967958299711,0.000231033770007792,-0.377529124283926,Not_significant
NDUFA3,0.134465767455224,9.51505173754104,0,1,1,3.89350659887828,0.000153572292108911,0.000230501315096482,-0.37508740706929,Not_significant
SIRPB1,-0.134416798537314,6.6341856969403,0,1,1,-7.46597428899116,8.61730987202986e-12,2.26736440784793e-11,15.8953673405003,Not_significant
EEF1E1,0.134353093958955,6.51601329803918,0,1,1,4.5499549135201,1.16876119126348e-05,1.91564878562243e-05,2.08748292659158,Not_significant
DYNC1H1,0.134351208820896,9.67081273998507,0,1,1,4.0731199122709,7.80070423282518e-05,0.000119985498367332,0.269143976126045,Not_significant
MED9,-0.134339452313433,7.26003444940299,0,1,1,-7.46858274770735,8.4967359031515e-12,2.23876898166799e-11,15.9092737657368,Not_significant
DUSP2,0.134319555955224,7.57057841353731,0,1,1,2.74757462586,0.00681193590598744,0.00896378375510559,-3.90675656708267,Not_significant
RHOT1,-0.134299931175373,8.2778721196362,0,1,1,-3.98920637681746,0.000107354697397216,0.000163214404645498,-0.0348790547250371,Not_significant
ATP6V0C,0.134289846156716,10.1200498557537,0,1,1,5.10015851774958,1.1050599394204e-06,1.9624849655409e-06,4.36655341969378,Not_significant
SCN2A,-0.134284843268657,6.37603420099254,0,1,1,-3.88467501597639,0.000158746120712126,0.000237887465658444,-0.406455790335121,Not_significant
ZNF175,-0.134244030686567,7.36968575681343,0,1,1,-6.15294685069095,7.82455243920596e-09,1.64151348125493e-08,9.19494283233319,Not_significant
CSNK1A1,0.134219026272921,8.19558766466205,0,1,1,4.82734061523042,3.63610468715364e-06,6.20186229150068e-06,3.21343335604739,Not_significant
BUD31,0.134198538925373,7.20708226823881,0,1,1,6.84805464081877,2.29015819372211e-10,5.38470882400662e-10,12.6627534449748,Not_significant
DOK3,-0.134124739783582,6.72221957265299,0,1,1,-5.86257992561543,3.22824355779076e-08,6.42406246663103e-08,7.80789344457501,Not_significant
IQSEC3,-0.134116967044776,6.8901210329403,0,1,1,-7.83179177364807,1.17311560180158e-12,3.32529982207461e-12,17.8647733776108,Not_significant
ALS2CL,-0.134098375955224,8.5150192011194,0,1,1,-4.46068552626053,1.6854455888894e-05,2.72767799302493e-05,1.73552890325191,Not_significant
BTG3,0.134065446853234,7.56789861745149,0,1,1,4.39871636402334,2.16693632660005e-05,3.48245509268456e-05,1.4942714818532,Not_significant
UBP1,0.134042579955224,8.47915617294776,0,1,1,4.85939438312218,3.16808124136808e-06,5.43065292331052e-06,3.34661477151347,Not_significant
NHLRC2,-0.134031805783582,5.99195700337687,0,1,1,-4.30971829189132,3.09585207169559e-05,4.90824897454138e-05,1.15224287791541,Not_significant
GABBR2,-0.133974225975746,5.91798664841511,0,1,1,-4.91211901209999,2.52243297514651e-06,4.36322846375021e-06,3.56703221354009,Not_significant
CHAF1A,0.13395380263184,6.99922694520647,0,1,1,4.9628926991897,2.02240518414008e-06,3.52399656603826e-06,3.78086576867335,Not_significant
AGPAT3,-0.133936648253731,7.12654049818657,0,1,1,-5.24578829687513,5.75581969746416e-07,1.04615114718238e-06,4.99976009444237,Not_significant
UTP11L,0.133814480089552,7.95756872798508,0,1,1,5.414518840862,2.66627845948785e-07,4.97115447300582e-07,5.748145299743,Not_significant
TMEM135,0.133768621380597,6.75311432501119,0,1,1,2.35849727940486,0.0197664179778574,0.0249215315645801,-4.85929934925227,Not_significant
UBE2L3,0.133750542380597,8.59911259337873,0,1,1,5.56108091079956,1.35073648832988e-07,2.56712675239133e-07,6.41060092186649,Not_significant
SLC25A10,-0.133731240485075,7.16471864666045,0,1,1,-3.86593742626412,0.000170141225329996,0.000254558142243196,-0.472207654956843,Not_significant
PRSS50,-0.133723069559701,6.65508950438433,0,1,1,-6.21322736523994,5.80387227402792e-09,1.23039477361737e-08,9.48770515187246,Not_significant
AFF1,-0.133716667298508,7.28831354767164,0,1,1,-9.24308904503041,4.07235866537086e-16,1.56425668054534e-15,25.753754759402,Not_significant
ENOSF1,-0.133704319291045,8.21090897055597,0,1,1,-4.30752984107628,3.1229359851676e-05,4.94979874814003e-05,1.14389927560761,Not_significant
MIR1244-3,0.133689934223881,10.6418681573806,0,1,1,6.33654512021267,3.13534674874953e-09,6.78174120544502e-09,10.0915576524953,Not_significant
WWOX,-0.133686697962687,7.73980140059577,0,1,1,-6.98349028137064,1.12762829369462e-10,2.72042433682831e-10,13.3602043451184,Not_significant
APOL2,-0.133659056764925,7.91644965263993,0,1,1,-5.64741544737304,9.00474674808424e-08,1.73355958107936e-07,6.80605766165265,Not_significant
EDC4,0.133650964335821,7.86663026633955,0,1,1,5.90547041990593,2.62458286535221e-08,5.26922920860845e-08,8.01029628327146,Not_significant
PDE8A,-0.133593850992537,8.44993000697388,0,1,1,-5.85733974657901,3.31074701101949e-08,6.58475977376595e-08,7.7832251487437,Not_significant
NDUFB8,-0.133523929783583,9.00236031294652,0,1,1,-5.77967749187411,4.80528646165304e-08,9.43594157736877e-08,7.41918669448944,Not_significant
CHD8,0.133491121402985,8.26497126738806,0,1,1,4.94112794208267,2.22369421136785e-06,3.86222373561628e-06,3.68901561342505,Not_significant
BCORL1,0.13348022088806,7.87127170879478,0,1,1,6.50156396469337,1.36242783871056e-09,3.0251469883127e-09,10.909665682126,Not_significant
GRIK5,-0.133468637302239,7.82441559281157,0,1,1,-6.9801943194557,1.14732334046006e-10,2.76734781798707e-10,13.3431535759381,Not_significant
MEPCE,0.133386894164179,9.10289371536567,0,1,1,4.29208280596985,3.32068221970332e-05,5.2551099085075e-05,1.08509834881092,Not_significant
TFAP2A,0.133346776079602,5.88966119117662,0,1,1,3.97328100903878,0.00011397093216746,0.000173063565546205,-0.091797909082616,Not_significant
COPA,0.133184884835821,7.02393116302239,0,1,1,6.320544904937,3.39730808029885e-09,7.33431469141941e-09,10.0128401077463,Not_significant
PNRC1,-0.133150677283582,8.5920206885597,0,1,1,-4.07356253061479,7.78802749207107e-05,0.000119806830769594,0.270706070492205,Not_significant
PCDHGA1,-0.133148778022388,5.85862715472761,0,1,1,-6.36912631879937,2.66185907134282e-09,5.79532957252254e-09,10.2521853087855,Not_significant
STRADA,-0.133116100794776,8.64405028368097,0,1,1,-7.71873362364733,2.18083134826575e-12,6.03630598430517e-12,17.2521209767869,Not_significant
MED13,0.133071850798508,8.86460533772015,0,1,1,4.30678110806513,3.13225432821782e-05,4.96387147467918e-05,1.14104542602299,Not_significant
PLEKHG6,-0.133068398343284,7.90290313536567,0,1,1,-3.78770697719775,0.000226692619040751,0.000335259264906652,-0.744024023788202,Not_significant
ALDH3B1,-0.133021148992537,8.19509256801493,0,1,1,-4.59767142027599,9.59159790917625e-06,1.57943883330894e-05,2.27771925768929,Not_significant
ADCY1,-0.133009886054726,6.37742117030597,0,1,1,-7.65153539032948,3.14774291237598e-12,8.6196558461353e-12,16.8896358366621,Not_significant
RTP4,0.132953362932836,7.73958759981716,0,1,1,2.18825711423431,0.0303535748473126,0.0375693687802171,-5.23400468807298,Not_significant
FBXL8,-0.13294537891791,5.35122321851119,0,1,1,-4.54158514567942,1.20982032235538e-05,1.98093386985056e-05,2.0542649756244,Not_significant
RABL6,0.132921447977612,7.94000789628731,0,1,1,4.24936062604966,3.93219101761855e-05,6.18385087898152e-05,0.923312305094578,Not_significant
